"school_id","year","name","enrollment","low_income","income_label"
"610221",2020,"Daniel Webster Elementary School",237.0,191.0,"Free/Reduced Lunch"
"610073",2020,"Ellen Mitchell Elementary School",405.0,154.0,"Free/Reduced Lunch"
"610503",2020,"Frazier Prospective IB Magnet ES",189.0,168.0,"Free/Reduced Lunch"
"609854",2020,"Frederic Chopin Elementary School",341.0,316.0,"Free/Reduced Lunch"
"610293",2020,"Genevieve Melody Elementary School",400.0,390.0,"Free/Reduced Lunch"
"610202",2020,"George W Tilton Elementary School",299.0,275.0,"Free/Reduced Lunch"
"610192",2020,"Harriet Beecher Stowe Elementary School",634.0,600.0,"Free/Reduced Lunch"
"609797",2020,"Jacob Beidler Elementary School",355.0,320.0,"Free/Reduced Lunch"
"610044",2020,"James Russell Lowell Elementary School",365.0,342.0,"Free/Reduced Lunch"
"610271",2020,"Jensen Elementary Scholastic Academy",381.0,328.0,"Free/Reduced Lunch"
"609954",2020,"John Milton Gregory Elementary School",330.0,320.0,"Free/Reduced Lunch"
"610313",2020,"Jose De Diego Elementary Community Academy",523.0,467.0,"Free/Reduced Lunch"
"609925",2020,"Joseph Kellman Corporate Community ES",257.0,252.0,"Free/Reduced Lunch"
"610133",2020,"Laura S Ward Elementary School",356.0,347.0,"Free/Reduced Lunch"
"610034",2020,"Lawndale Elementary Community Academy",200.0,190.0,"Free/Reduced Lunch"
"609907",2020,"Leif Ericson Elementary Scholastic Academy",498.0,429.0,"Free/Reduced Lunch"
"610055",2020,"Michael Faraday Elementary School",214.0,207.0,"Free/Reduced Lunch"
"610234",2020,"Richard Yates Elementary School",370.0,293.0,"Free/Reduced Lunch"
"610056",2020,"Roswell B Mason Elementary School",309.0,306.0,"Free/Reduced Lunch"
"610251",2020,"Willa Cather Elementary School",366.0,335.0,"Free/Reduced Lunch"
"610123",2020,"William Penn Elementary School",253.0,253.0,"Free/Reduced Lunch"
"610229",2020,"A.N. Pritzker School",753.0,288.0,"Free/Reduced Lunch"
"610342",2020,"Albert R Sabin Elementary Magnet School",484.0,394.0,"Free/Reduced Lunch"
"609947",2020,"Alexander Graham Elementary School",379.0,352.0,"Free/Reduced Lunch"
"610060",2020,"Andrew Jackson Elementary Language Academy",506.0,206.0,"Free/Reduced Lunch"
"610009",2020,"Galileo Math & Science Scholastic Academy ES",562.0,298.0,"Free/Reduced Lunch"
"610062",2020,"George B McClellan Elementary School",345.0,292.0,"Free/Reduced Lunch"
"610107",2020,"James Otis Elementary School",381.0,335.0,"Free/Reduced Lunch"
"609959",2020,"John Charles Haines Elementary School",641.0,509.0,"Free/Reduced Lunch"
"610180",2020,"John M Smyth Elementary School",464.0,436.0,"Free/Reduced Lunch"
"609828",2020,"Jonathan Burr Elementary School",462.0,142.0,"Free/Reduced Lunch"
"609777",2020,"Phillip D Armour Elementary School",248.0,225.0,"Free/Reduced Lunch"
"610138",2020,"Pulaski International School of Chicago",902.0,470.0,"Free/Reduced Lunch"
"609979",2020,"Robert Healy Elementary School",1368.0,1088.0,"Free/Reduced Lunch"
"610252",2020,"Robert Nathaniel Dett Elementary School",341.0,330.0,"Free/Reduced Lunch"
"610029",2020,"Rodolfo Lozano Bilingual & International Ctr ES",216.0,159.0,"Free/Reduced Lunch"
"610405",2020,"Suder Montessori Magnet ES",375.0,188.0,"Free/Reduced Lunch"
"609896",2020,"Thomas Drummond Elementary School",347.0,69.0,"Free/Reduced Lunch"
"610121",2020,"Washington Irving Elementary School",380.0,326.0,"Free/Reduced Lunch"
"609812",2020,"William H Brown Elementary School",214.0,171.0,"Free/Reduced Lunch"
"610308",2020,"Wilma Rudolph Elementary Learning Center",90.0,75.0,"Free/Reduced Lunch"
"609966",2020,"Charles G Hammond Elementary School",350.0,339.0,"Free/Reduced Lunch"
"610063",2020,"Cyrus H McCormick Elementary School",594.0,593.0,"Free/Reduced Lunch"
"610227",2020,"Eli Whitney Elementary School",815.0,790.0,"Free/Reduced Lunch"
"610215",2020,"Francisco I Madero Middle School",324.0,312.0,"Free/Reduced Lunch"
"609920",2020,"Gerald Delgado Kanoon Elementary Magnet School",543.0,525.0,"Free/Reduced Lunch"
"610125",2020,"Irma C Ruiz Elementary School",601.0,517.0,"Free/Reduced Lunch"
"610216",2020,"John A Walsh Elementary School",302.0,244.0,"Free/Reduced Lunch"
"610228",2020,"John Greenleaf Whittier Elementary School",202.0,177.0,"Free/Reduced Lunch"
"610184",2020,"John Spry Elementary Community School",424.0,418.0,"Free/Reduced Lunch"
"609938",2020,"Joseph E Gary Elementary School",1021.0,959.0,"Free/Reduced Lunch"
"609872",2020,"Manuel Perez Elementary School",306.0,269.0,"Free/Reduced Lunch"
"610017",2020,"Maria Saucedo Elementary Scholastic Academy",995.0,861.0,"Free/Reduced Lunch"
"610329",2020,"Orozco Fine Arts & Sciences Elementary School",460.0,402.0,"Free/Reduced Lunch"
"609867",2020,"Peter Cooper Elementary Dual Language Academy",440.0,416.0,"Free/Reduced Lunch"
"610013",2020,"Pilsen Elementary Community Academy",307.0,280.0,"Free/Reduced Lunch"
"609921",2020,"Telpochcalli Elementary School",248.0,211.0,"Free/Reduced Lunch"
"609967",2020,"William F Finkl Elementary School",293.0,282.0,"Free/Reduced Lunch"
"610317",2020,"Brighton Park Elementary School",375.0,362.0,"Free/Reduced Lunch"
"610353",2020,"Calmeca Academy of Fine Arts and Dual Language",753.0,622.0,"Free/Reduced Lunch"
"609909",2020,"Edward Everett Elementary School",145.0,135.0,"Free/Reduced Lunch"
"610319",2020,"Evergreen Academy Middle School",290.0,270.0,"Free/Reduced Lunch"
"610096",2020,"Florence Nightingale Elementary School",1170.0,1099.0,"Free/Reduced Lunch"
"610532",2020,"Irene C. Hernandez Middle School for the Advancement of Science",1005.0,958.0,"Free/Reduced Lunch"
"609983",2020,"James Hedges Elementary School",568.0,521.0,"Free/Reduced Lunch"
"610174",2020,"James Shields Elementary School",660.0,639.0,"Free/Reduced Lunch"
"610559",2020,"James Shields Middle School",576.0,555.0,"Free/Reduced Lunch"
"609964",2020,"John H Hamline Elementary School",587.0,540.0,"Free/Reduced Lunch"
"609876",2020,"Nathan S Davis Elementary School",630.0,613.0,"Free/Reduced Lunch"
"609952",2020,"Nathanael Greene Elementary School",399.0,341.0,"Free/Reduced Lunch"
"610239",2020,"Richard J Daley Elementary Academy",559.0,532.0,"Free/Reduced Lunch"
"610157",2020,"Sidney Sawyer Elementary School",1291.0,1216.0,"Free/Reduced Lunch"
"610226",2020,"Socorro Sandoval Elementary School",920.0,808.0,"Free/Reduced Lunch"
"610589",2020,"Sor Juana Ines de la Cruz ES",171.0,83.0,"Free/Reduced Lunch"
"609855",2020,"Walter S Christopher Elementary School",363.0,336.0,"Free/Reduced Lunch"
"610167",2020,"William H Seward Communication Arts Academy ES",598.0,570.0,"Free/Reduced Lunch"
"609951",2020,"Ariel Elementary Community Academy",477.0,376.0,"Free/Reduced Lunch"
"610175",2020,"Beulah Shoesmith Elementary School",367.0,263.0,"Free/Reduced Lunch"
"609969",2020,"Bret Harte Elementary School",337.0,249.0,"Free/Reduced Lunch"
"610590",2020,"Bronzeville Classical Elementary School",201.0,41.0,"Free/Reduced Lunch"
"610345",2020,"Carter G Woodson South Elementary School",297.0,226.0,"Free/Reduced Lunch"
"610030",2020,"Charles Kozminski Elementary Community Academy",261.0,229.0,"Free/Reduced Lunch"
"609819",2020,"Edmond Burke Elementary School",300.0,253.0,"Free/Reduced Lunch"
"610246",2020,"Edward Beasley Elementary Magnet Academic Center",1117.0,885.0,"Free/Reduced Lunch"
"610065",2020,"Emmett Louis Till Math and Science Academy",343.0,264.0,"Free/Reduced Lunch"
"610110",2020,"Ida B Wells Preparatory Elementary Academy",398.0,351.0,"Free/Reduced Lunch"
"610276",2020,"Irvin C Mollison Elementary School",294.0,226.0,"Free/Reduced Lunch"
"610256",2020,"Jackie Robinson Elementary School",129.0,115.0,"Free/Reduced Lunch"
"609891",2020,"James R Doolittle Jr Elementary School",220.0,197.0,"Free/Reduced Lunch"
"609894",2020,"John B Drake Elementary School",283.0,259.0,"Free/Reduced Lunch"
"609919",2020,"John Fiske Elementary School",412.0,349.0,"Free/Reduced Lunch"
"610126",2020,"John J Pershing Elementary Humanities Magnet",585.0,418.0,"Free/Reduced Lunch"
"610237",2020,"Ludwig Van Beethoven Elementary School",240.0,225.0,"Free/Reduced Lunch"
"610090",2020,"Phillip Murray Elementary Language Academy",461.0,288.0,"Free/Reduced Lunch"
"609987",2020,"Thomas A Hendricks Elementary Community Academy",229.0,218.0,"Free/Reduced Lunch"
"610143",2020,"William C Reavis Math & Science Specialty ES",267.0,224.0,"Free/Reduced Lunch"
"610142",2020,"William H Ray Elementary School",696.0,291.0,"Free/Reduced Lunch"
"609977",2020,"Woodlawn Community Elementary School",207.0,188.0,"Free/Reduced Lunch"
"610185",2020,"Adlai E Stevenson Elementary School",1210.0,1024.0,"Free/Reduced Lunch"
"609788",2020,"Alice L Barnard Computer Math & Science Ctr ES",284.0,212.0,"Free/Reduced Lunch"
"610084",2020,"Annie Keller Regional Gifted Center",234.0,53.0,"Free/Reduced Lunch"
"610287",2020,"Ashburn Community Elementary School",427.0,347.0,"Free/Reduced Lunch"
"609871",2020,"Barbara Vick Early Childhood & Family Center",357.0,173.0,"Free/Reduced Lunch"
"610087",2020,"Blair Early Childhood Center",243.0,144.0,"Free/Reduced Lunch"
"609839",2020,"Carroll-Rosenwald Specialty Elementary School",446.0,362.0,"Free/Reduced Lunch"
"609879",2020,"Charles Gates Dawes Elementary School",1027.0,931.0,"Free/Reduced Lunch"
"610347",2020,"Claremont Academy Elementary School",444.0,405.0,"Free/Reduced Lunch"
"610077",2020,"Donald Morrill Math & Science Elementary School",584.0,544.0,"Free/Reduced Lunch"
"610352",2020,"Durkin Park Elementary School",681.0,559.0,"Free/Reduced Lunch"
"610006",2020,"Edward N Hurley Elementary School",834.0,748.0,"Free/Reduced Lunch"
"610195",2020,"Elizabeth H Sutherland Elementary School",651.0,205.0,"Free/Reduced Lunch"
"609908",2020,"Esmond Elementary School",236.0,222.0,"Free/Reduced Lunch"
"610057",2020,"Fairfield Elementary Academy",547.0,537.0,"Free/Reduced Lunch"
"610067",2020,"Francis M McKay Elementary School",703.0,654.0,"Free/Reduced Lunch"
"609861",2020,"Henry R Clissold Elementary School",466.0,182.0,"Free/Reduced Lunch"
"609893",2020,"John C Dore Elementary School",756.0,354.0,"Free/Reduced Lunch"
"610207",2020,"John H Vanderpoel Elementary Magnet School",233.0,144.0,"Free/Reduced Lunch"
"610016",2020,"Kate S Kellogg Elementary School",275.0,104.0,"Free/Reduced Lunch"
"609807",2020,"Lionel Hampton Fine & Performing Arts ES",482.0,449.0,"Free/Reduced Lunch"
"610206",2020,"Mark Twain Elementary School",1070.0,841.0,"Free/Reduced Lunch"
"609832",2020,"Michael M Byrne Elementary School",624.0,331.0,"Free/Reduced Lunch"
"609960",2020,"Nathan Hale Elementary School",880.0,561.0,"Free/Reduced Lunch"
"609981",2020,"Phoebe Apperson Hearst Elementary School",369.0,301.0,"Free/Reduced Lunch"
"610588",2020,"Robert J. Richardson Middle School",1135.0,1089.0,"Free/Reduced Lunch"
"609956",2020,"Robert L Grimes Elementary School",458.0,323.0,"Free/Reduced Lunch"
"610109",2020,"William Bishop Owen Scholastic Academy ES",281.0,136.0,"Free/Reduced Lunch"
"609869",2020,"Anna R. Langford Community Academy",213.0,200.0,"Free/Reduced Lunch"
"610037",2020,"Arthur A Libby Elementary School",339.0,275.0,"Free/Reduced Lunch"
"609941",2020,"Asa Philip Randolph Elementary School",430.0,416.0,"Free/Reduced Lunch"
"610290",2020,"Benjamin E Mays Elementary Academy",342.0,275.0,"Free/Reduced Lunch"
"610238",2020,"Carrie Jacobs Bond Elementary School",278.0,267.0,"Free/Reduced Lunch"
"609986",2020,"Charles R Henderson Elementary School",244.0,210.0,"Free/Reduced Lunch"
"609897",2020,"Charles W Earle Elementary School",324.0,236.0,"Free/Reduced Lunch"
"609790",2020,"Clara Barton Elementary School",353.0,329.0,"Free/Reduced Lunch"
"610223",2020,"Daniel S Wentworth Elementary School",395.0,352.0,"Free/Reduced Lunch"
"610299",2020,"Dr. Martin L. King Jr Academy of Social Justice",239.0,236.0,"Free/Reduced Lunch"
"609924",2020,"Fort Dearborn Elementary School",356.0,325.0,"Free/Reduced Lunch"
"609927",2020,"Foster Park Elementary School",350.0,294.0,"Free/Reduced Lunch"
"610112",2020,"Francis W Parker Elementary Community Academy",444.0,427.0,"Free/Reduced Lunch"
"609864",2020,"John W Cook Elementary School",340.0,273.0,"Free/Reduced Lunch"
"610019",2020,"Joshua D Kershaw Elementary School",249.0,229.0,"Free/Reduced Lunch"
"609793",2020,"Lillian R. Nicholson STEM Academy",459.0,444.0,"Free/Reduced Lunch"
"610108",2020,"Luke O'Toole Elementary School",338.0,332.0,"Free/Reduced Lunch"
"610369",2020,"Mahalia Jackson Elementary School",371.0,287.0,"Free/Reduced Lunch"
"610362",2020,"Medgar Evers Elementary School",265.0,204.0,"Free/Reduced Lunch"
"610300",2020,"Oliver S Westcott Elementary School",414.0,324.0,"Free/Reduced Lunch"
"609997",2020,"Oliver Wendell Holmes Elementary School",154.0,144.0,"Free/Reduced Lunch"
"610003",2020,"Paul Cuffe Math-Science Technology Academy ES",295.0,273.0,"Free/Reduced Lunch"
"609791",2020,"Perkins Bass Elementary School",434.0,424.0,"Free/Reduced Lunch"
"610102",2020,"Richard J Oglesby Elementary School",405.0,373.0,"Free/Reduced Lunch"
"609929",2020,"Robert Fulton Elementary School",372.0,326.0,"Free/Reduced Lunch"
"609805",2020,"Scott Joplin Elementary School",403.0,379.0,"Free/Reduced Lunch"
"610521",2020,"Sir Miles Davis Magnet Elementary Academy",209.0,176.0,"Free/Reduced Lunch"
"610032",2020,"Wendell E Green Elementary School",318.0,276.0,"Free/Reduced Lunch"
"610153",2020,"William H Ryder Math & Science Specialty ES",401.0,299.0,"Free/Reduced Lunch"
"610281",2020,"Adam Clayton Powell Paideia Community Academy ES",521.0,440.0,"Free/Reduced Lunch"
"610316",2020,"Amelia Earhart Options for Knowledge ES",237.0,152.0,"Free/Reduced Lunch"
"610171",2020,"Arnold Mireles Elementary Academy",459.0,444.0,"Free/Reduced Lunch"
"609887",2020,"Arthur Dixon Elementary School",590.0,458.0,"Free/Reduced Lunch"
"610268",2020,"Arthur R Ashe Elementary School",336.0,239.0,"Free/Reduced Lunch"
"609827",2020,"Burnside Elementary Scholastic Academy",412.0,312.0,"Free/Reduced Lunch"
"609813",2020,"Charles S Brownell Elementary School",191.0,157.0,"Free/Reduced Lunch"
"609815",2020,"Edward A Bouchet Math & Science Academy ES",653.0,637.0,"Free/Reduced Lunch"
"609862",2020,"Edward Coles Elementary Language Academy",351.0,294.0,"Free/Reduced Lunch"
"610124",2020,"Harold Washington Elementary School",326.0,323.0,"Free/Reduced Lunch"
"610279",2020,"Henry O Tanner Elementary School",336.0,281.0,"Free/Reduced Lunch"
"610052",2020,"Horace Mann Elementary School",332.0,306.0,"Free/Reduced Lunch"
"610066",2020,"James E McDade Elementary Classical School",176.0,49.0,"Free/Reduced Lunch"
"610047",2020,"James Madison Elementary School",206.0,194.0,"Free/Reduced Lunch"
"610200",2020,"James N Thorp Elementary School",288.0,245.0,"Free/Reduced Lunch"
"610093",2020,"Jane A Neil Elementary School",288.0,252.0,"Free/Reduced Lunch"
"610130",2020,"John T Pirie Fine Arts & Academic Center ES",269.0,181.0,"Free/Reduced Lunch"
"610218",2020,"Joseph Warren Elementary School",210.0,194.0,"Free/Reduced Lunch"
"610152",2020,"Martha Ruggles Elementary School",411.0,311.0,"Free/Reduced Lunch"
"609961",2020,"Ninos Heroes Elementary Academic Center",338.0,278.0,"Free/Reduced Lunch"
"610115",2020,"Park Manor Elementary School",294.0,294.0,"Free/Reduced Lunch"
"610116",2020,"Parkside Elementary Community Academy",253.0,218.0,"Free/Reduced Lunch"
"610146",2020,"Paul Revere Elementary School",241.0,207.0,"Free/Reduced Lunch"
"610350",2020,"Robert A Black Magnet Elementary School",432.0,322.0,"Free/Reduced Lunch"
"610530",2020,"South Shore Fine Arts Academy",325.0,289.0,"Free/Reduced Lunch"
"610178",2020,"Theophilus Schmid Elementary School",194.0,156.0,"Free/Reduced Lunch"
"610002",2020,"Thomas Hoyne Elementary School",234.0,171.0,"Free/Reduced Lunch"
"610193",2020,"William K New Sullivan Elementary School",517.0,490.0,"Free/Reduced Lunch"
"609808",2020,"Alex Haley Elementary Academy",543.0,529.0,"Free/Reduced Lunch"
"609821",2020,"Burnham Elementary Inclusive Academy",475.0,440.0,"Free/Reduced Lunch"
"610004",2020,"Countee Cullen Elementary School",201.0,188.0,"Free/Reduced Lunch"
"610198",2020,"Douglas Taylor Elementary School",395.0,358.0,"Free/Reduced Lunch"
"610188",2020,"Dunne Technology Academy",225.0,176.0,"Free/Reduced Lunch"
"610132",2020,"Edgar Allan Poe Elementary Classical School",194.0,68.0,"Free/Reduced Lunch"
"610586",2020,"Edward E. Sadlowski Elementary School",632.0,547.0,"Free/Reduced Lunch"
"610315",2020,"Edward White Elementary Career Academy",121.0,105.0,"Free/Reduced Lunch"
"609917",2020,"Fernwood Elementary School",284.0,266.0,"Free/Reduced Lunch"
"609800",2020,"Frank I Bennett Elementary School",324.0,260.0,"Free/Reduced Lunch"
"610139",2020,"George M Pullman Elementary School",383.0,360.0,"Free/Reduced Lunch"
"609845",2020,"George Washington Carver Primary School",391.0,387.0,"Free/Reduced Lunch"
"610219",2020,"George Washington Elementary School",739.0,523.0,"Free/Reduced Lunch"
"609856",2020,"Henry Clay Elementary School",559.0,477.0,"Free/Reduced Lunch"
"609848",2020,"Ira F Aldridge Elementary School",208.0,194.0,"Free/Reduced Lunch"
"609943",2020,"Jesse Owens Elementary Community Academy",369.0,317.0,"Free/Reduced Lunch"
"610176",2020,"John D Shoop Math-Science Technical Academy ES",449.0,385.0,"Free/Reduced Lunch"
"610225",2020,"John Whistler Elementary School",324.0,282.0,"Free/Reduced Lunch"
"610199",2020,"Johnnie Colemon Elementary Academy",233.0,169.0,"Free/Reduced Lunch"
"610368",2020,"Langston Hughes Elementary School",485.0,405.0,"Free/Reduced Lunch"
"610128",2020,"Marcus Moziah Garvey Elementary School",252.0,247.0,"Free/Reduced Lunch"
"609935",2020,"Matthew Gallistel Elementary Language Academy",668.0,613.0,"Free/Reduced Lunch"
"610208",2020,"Mildred I Lavizzo Elementary School",357.0,321.0,"Free/Reduced Lunch"
"610086",2020,"Mount Vernon Elementary School",247.0,195.0,"Free/Reduced Lunch"
"609811",2020,"Orville T Bright Elementary School",281.0,255.0,"Free/Reduced Lunch"
"609902",2020,"Ralph H Metcalfe Elementary Community Academy",347.0,328.0,"Free/Reduced Lunch"
"610091",2020,"Ronald Brown Elementary Community Academy",330.0,281.0,"Free/Reduced Lunch"
"610295",2020,"Thomas J Higgins Elementary Community Academy",253.0,221.0,"Free/Reduced Lunch"
"609944",2020,"Virgil Grissom Elementary School",326.0,200.0,"Free/Reduced Lunch"
"609978",2020,"Wendell Smith Elementary School",306.0,272.0,"Free/Reduced Lunch"
"610364",2020,"William E B Dubois Elementary School",243.0,223.0,"Free/Reduced Lunch"
"609720",2020,"Albert G Lane Technical High School",4502.0,1796.0,"Free/Reduced Lunch"
"609729",2020,"Carl Schurz High School",1533.0,1377.0,"Free/Reduced Lunch"
"609732",2020,"Charles P Steinmetz College Preparatory HS",1230.0,1038.0,"Free/Reduced Lunch"
"610402",2020,"DeVry University Advantage Academy HS",142.0,93.0,"Free/Reduced Lunch"
"610564",2020,"Disney II Magnet High School",773.0,420.0,"Free/Reduced Lunch"
"610515",2020,"Disney II Magnet School",433.0,144.0,"Free/Reduced Lunch"
"609708",2020,"Edwin G. Foreman College and Career Academy",703.0,644.0,"Free/Reduced Lunch"
"609737",2020,"Friedrich W von Steuben Metropolitan Science HS",1716.0,1151.0,"Free/Reduced Lunch"
"609766",2020,"Jacqueline B Vaughn Occupational High School",222.0,167.0,"Free/Reduced Lunch"
"609716",2020,"Kelvyn Park High School",412.0,396.0,"Free/Reduced Lunch"
"609719",2020,"Lake View High School",1296.0,989.0,"Free/Reduced Lunch"
"609738",2020,"Lincoln Park High School",2195.0,1037.0,"Free/Reduced Lunch"
"609730",2020,"Nicholas Senn High School",1559.0,1195.0,"Free/Reduced Lunch"
"609744",2020,"Northside Learning Center High School",236.0,198.0,"Free/Reduced Lunch"
"609769",2020,"Ray Graham Training Center High School",148.0,140.0,"Free/Reduced Lunch"
"609733",2020,"Roger C Sullivan High School",645.0,563.0,"Free/Reduced Lunch"
"609724",2020,"Stephen T Mather High School",1544.0,1326.0,"Free/Reduced Lunch"
"609728",2020,"Theodore Roosevelt High School",982.0,885.0,"Free/Reduced Lunch"
"610394",2020,"Uplift Community High School",123.0,110.0,"Free/Reduced Lunch"
"609734",2020,"William Howard Taft High School",3697.0,1865.0,"Free/Reduced Lunch"
"610334",2020,"Al Raby High School",271.0,258.0,"Free/Reduced Lunch"
"610518",2020,"Austin College and Career Academy High School",245.0,227.0,"Free/Reduced Lunch"
"609679",2020,"Charles Allen Prosser Career Academy High School",1238.0,1125.0,"Free/Reduced Lunch"
"610245",2020,"Frederick A Douglass Academy High School",58.0,48.0,"Free/Reduced Lunch"
"609693",2020,"George Westinghouse College Prep",1242.0,977.0,"Free/Reduced Lunch"
"610383",2020,"Greater Lawndale High School For Social Justice",321.0,308.0,"Free/Reduced Lunch"
"609694",2020,"John Hancock College Preparatory High School",1016.0,811.0,"Free/Reduced Lunch"
"609723",2020,"John Marshall Metropolitan High School",261.0,237.0,"Free/Reduced Lunch"
"610524",2020,"Louisa May Alcott College Preparatory HS",322.0,240.0,"Free/Reduced Lunch"
"609722",2020,"Manley Career Academy High School",84.0,68.0,"Free/Reduced Lunch"
"609756",2020,"Marie Sklodowska Curie Metropolitan High School",2907.0,2608.0,"Free/Reduced Lunch"
"610385",2020,"Multicultural Academy of Scholarship",218.0,210.0,"Free/Reduced Lunch"
"609691",2020,"North-Grand High School",1011.0,946.0,"Free/Reduced Lunch"
"610529",2020,"Ogden International High School",637.0,427.0,"Free/Reduced Lunch"
"610561",2020,"Richard T Crane Medical Preparatory HS",420.0,359.0,"Free/Reduced Lunch"
"609759",2020,"Roberto Clemente Community Academy High School",671.0,615.0,"Free/Reduced Lunch"
"609750",2020,"Simpson Academy HS for Young Women",37.0,34.0,"Free/Reduced Lunch"
"609740",2020,"Wells Community Academy High School",367.0,332.0,"Free/Reduced Lunch"
"610101",2020,"William B Ogden Elementary School",1111.0,442.0,"Free/Reduced Lunch"
"610392",2020,"World Language Academy High School",364.0,344.0,"Free/Reduced Lunch"
"610513",2020,"Air Force Academy High School",194.0,164.0,"Free/Reduced Lunch"
"609748",2020,"Consuella B York Alternative HS",136.0,136.0,"Free/Reduced Lunch"
"609704",2020,"David G Farragut Career Academy High School",570.0,565.0,"Free/Reduced Lunch"
"609735",2020,"Edward Tilden Career Community Academy HS",193.0,184.0,"Free/Reduced Lunch"
"609682",2020,"Ellen H Richards Career Academy High School",223.0,213.0,"Free/Reduced Lunch"
"610592",2020,"Englewood STEM High School",414.0,382.0,"Free/Reduced Lunch"
"609709",2020,"Gage Park High School",323.0,314.0,"Free/Reduced Lunch"
"609741",2020,"Gurdon S Hubbard High School",1634.0,1551.0,"Free/Reduced Lunch"
"609718",2020,"John F Kennedy High School",1549.0,1074.0,"Free/Reduced Lunch"
"609725",2020,"Morgan Park High School",1124.0,938.0,"Free/Reduced Lunch"
"609783",2020,"Nancy B Jefferson Alternative HS",170.0,149.0,"Free/Reduced Lunch"
"609762",2020,"Percy L Julian High School",385.0,351.0,"Free/Reduced Lunch"
"610391",2020,"Robert Lindblom Math & Science Academy HS",1362.0,849.0,"Free/Reduced Lunch"
"610558",2020,"Sarah E. Goode STEM Academy",931.0,808.0,"Free/Reduced Lunch"
"610357",2020,"Spry Community Links High School",102.0,95.0,"Free/Reduced Lunch"
"609715",2020,"Thomas Kelly College Preparatory",1778.0,1640.0,"Free/Reduced Lunch"
"609698",2020,"William J Bogan High School",749.0,678.0,"Free/Reduced Lunch"
"609711",2020,"William Rainey Harper High School",49.0,45.0,"Free/Reduced Lunch"
"610323",2020,"Bowen High School",241.0,213.0,"Free/Reduced Lunch"
"610381",2020,"Bronzeville Scholastic Academy High School",117.0,103.0,"Free/Reduced Lunch"
"609754",2020,"Chicago Military Academy High School",310.0,226.0,"Free/Reduced Lunch"
"609674",2020,"Chicago Vocational Career Academy High School",766.0,707.0,"Free/Reduced Lunch"
"609705",2020,"Christian Fenger Academy High School",263.0,246.0,"Free/Reduced Lunch"
"610380",2020,"Daniel Hale Williams Prep School of Medicine",126.0,121.0,"Free/Reduced Lunch"
"609751",2020,"Dr  Martin Luther King  Jr  College Prep HS",486.0,400.0,"Free/Reduced Lunch"
"609712",2020,"Emil G Hirsch Metropolitan High School",95.0,91.0,"Free/Reduced Lunch"
"609761",2020,"George H Corliss High School",280.0,256.0,"Free/Reduced Lunch"
"609760",2020,"George Washington Carver Military Academy HS",479.0,428.0,"Free/Reduced Lunch"
"609739",2020,"George Washington High School",1456.0,1248.0,"Free/Reduced Lunch"
"609726",2020,"Gwendolyn Brooks College Preparatory Academy HS",1007.0,696.0,"Free/Reduced Lunch"
"609713",2020,"Hyde Park Academy High School",747.0,717.0,"Free/Reduced Lunch"
"609710",2020,"John M Harlan Community Academy High School",300.0,288.0,"Free/Reduced Lunch"
"609746",2020,"Kenwood Academy High School",2033.0,1190.0,"Free/Reduced Lunch"
"609692",2020,"Neal F Simeon Career Academy High School",1338.0,1212.0,"Free/Reduced Lunch"
"609676",2020,"Paul Laurence Dunbar Career Academy High School",346.0,323.0,"Free/Reduced Lunch"
"610547",2020,"South Shore Intl College Prep High School",587.0,486.0,"Free/Reduced Lunch"
"610587",2020,"Walter Henri Dyett High School for the Arts",618.0,528.0,"Free/Reduced Lunch"
"610339",2020,"Amos Alonzo Stagg Elementary School",407.0,400.0,"Free/Reduced Lunch"
"610106",2020,"Brian Piccolo Elementary Specialty School",605.0,544.0,"Free/Reduced Lunch"
"609883",2020,"Charles S Deneen Elementary School",492.0,436.0,"Free/Reduced Lunch"
"610248",2020,"Chicago Academy Elementary School",562.0,382.0,"Free/Reduced Lunch"
"610340",2020,"Chicago Academy High School",569.0,443.0,"Free/Reduced Lunch"
"610499",2020,"Collins Academy High School",227.0,221.0,"Free/Reduced Lunch"
"609885",2020,"Dewey Elementary Academy of Fine Arts",338.0,326.0,"Free/Reduced Lunch"
"610254",2020,"Dvorak Technology Academy",371.0,361.0,"Free/Reduced Lunch"
"610543",2020,"Eric Solorio Academy High School",1222.0,1131.0,"Free/Reduced Lunch"
"609900",2020,"George W Curtis Elementary School",460.0,421.0,"Free/Reduced Lunch"
"610103",2020,"Isabelle C O'Keeffe Elementary School",582.0,531.0,"Free/Reduced Lunch"
"610274",2020,"James Weldon Johnson Elementary School",346.0,339.0,"Free/Reduced Lunch"
"610263",2020,"John Foster Dulles Elementary School",715.0,601.0,"Free/Reduced Lunch"
"609971",2020,"John Harvard Elementary School of Excellence",375.0,354.0,"Free/Reduced Lunch"
"610000",2020,"Julia Ward Howe Elementary School of Excellence",425.0,405.0,"Free/Reduced Lunch"
"610036",2020,"Leslie Lewis Elementary School",494.0,384.0,"Free/Reduced Lunch"
"610053",2020,"Marquette Elementary School",1118.0,983.0,"Free/Reduced Lunch"
"609928",2020,"Melville W Fuller Elementary School",357.0,350.0,"Free/Reduced Lunch"
"610257",2020,"Morton School of Excellence",245.0,240.0,"Free/Reduced Lunch"
"609806",2020,"Myra Bradwell Communications Arts & Sciences ES",488.0,484.0,"Free/Reduced Lunch"
