StateAssignedSchID,Subject,GradeLevel,StudentSubGroup_TotalTested,ProficientOrAbove_percent
440632000261006,math,G07,186,.239
440632000261006,math,G08,236,.348
440632000261007,ela,G06,232,.74
440632000261007,ela,G07,253,.639
440632000261007,ela,G08,231,.786
440632000261007,math,G06,232,.383
440632000261007,math,G07,250,.395
440632000261007,math,G08,230,.43
440632000262003,ela,G03,52,.404
440632000262003,ela,G04,67,.409
440632000262003,ela,G05,77,.403
440632000262003,math,G03,53,.264
440632000262003,math,G04,67,.152
440632000262003,math,G05,76,.145
440632000262004,ela,G03,53,.377
440632000262004,ela,G04,54,.5
440632000262004,ela,G05,55,.563
440632000262004,math,G03,53,.453
440632000262004,math,G04,54,.259
440632000262004,math,G05,55,.328
440632000262006,ela,G03,75,.429
440632000262006,ela,G04,79,.474
440632000262006,ela,G05,62,.442
440632000262006,math,G03,75,.357
440632000262006,math,G04,79,.205
440632000262006,math,G05,62,.114
440632000262007,ela,G03,100,.49
440632000262007,ela,G04,70,.434
440632000262007,ela,G05,71,.408
440632000262007,math,G03,100,.43
440632000262007,math,G04,70,.26
440632000262007,math,G05,70,.143
440632000262008,ela,G03,87,.409
440632000262008,ela,G04,76,.676
440632000262008,ela,G05,71,.577
440632000262008,math,G03,87,.253
440632000262008,math,G04,75,.205
440632000262008,math,G05,71,.141
440632000262010,ela,G03,71,.285
440632000262010,ela,G04,73,.528
440632000262010,ela,G05,62,.5
440632000262010,math,G03,71,.243
440632000262010,math,G04,73,.278
440632000262010,math,G05,62,.242
450670030261001,ela,G06,21,.333
450670030261001,ela,G07,31,.129
450670030261001,ela,G08,29,.138
450670030261001,math,G06,21,.048
450670030261001,math,G07,31,.129
450670030261001,math,G08,29,0
450670030262001,ela,G03,21,.429
450670030262001,ela,G04,28,.214
450670030262001,ela,G05,23,.26
450670030262001,math,G03,21,.333
450670030262001,math,G04,28,.036
450670030262001,math,G05,23,.304
450670040261001,ela,G05,142,.415
450670040261001,ela,G06,169,.758
450670040261001,ela,G07,152,.559
450670040261001,ela,G08,145,.814
450670040261001,math,G05,142,.422
450670040261001,math,G06,169,.775
450670040261001,math,G07,152,.441
450670040261001,math,G08,146,.363
450670040262001,ela,G03,148,.493
450670040262001,ela,G04,142,.641
450670040262001,math,G03,148,.629
450670040262001,math,G04,142,.634
450670050261001,ela,G06,190,.732
450670050261001,ela,G07,189,.651
450670050261001,ela,G08,189,.784
450670050261001,math,G06,190,.358
450670050261001,math,G07,189,.471
450670050261001,math,G08,189,.524
450670050262004,ela,G03,201,.627
450670050262004,math,G03,201,.761
450670050262005,ela,G04,164,.604
450670050262005,ela,G05,207,.459
450670050262005,math,G04,164,.525
450670050262005,math,G05,207,.415
450790010221002,ela,G06,17,.412
450790010221002,ela,G07,17,.176
450790010221002,ela,G08,14,.642
450790010221002,math,G06,17,.059
450790010221002,math,G07,17,.118
450790010221002,math,G08,14,.214
450790010222001,ela,G03,10,.2
450790010222001,ela,G04,*,--
450790010222001,ela,G05,14,.286
450790010222001,math,G03,10,.6
450790010222001,math,G04,*,--
450790010222001,math,G05,14,.429
450791320260001,ela,G08,*,--
450791320260001,math,G08,*,--
450791320262002,ela,G03,66,.454
450791320262002,ela,G04,76,.5
450791320262002,ela,G05,57,.299
450791320262002,ela,G06,52,.615
450791320262002,ela,G07,70,.557
450791320262002,ela,G08,62,.613
450791320262002,math,G03,66,.53
450791320262002,math,G04,76,.329
450791320262002,math,G05,57,.158
450791320262002,math,G06,52,.25
450791320262002,math,G07,70,.157
450791320262002,math,G08,62,.065
450791340042001,ela,G03,*,--
450791340042001,ela,G04,*,--
450791340042001,ela,G05,13,.308
450791340042001,ela,G06,14,.571
450791340042001,ela,G07,14,.714
450791340042001,ela,G08,12,.75
450791340042001,math,G03,*,--
450791340042001,math,G04,*,--
450791340042001,math,G05,13,.231
450791340042001,math,G06,14,.143
450791340042001,math,G07,14,.572
450791340042001,math,G08,12,.167
450791380262002,ela,G03,30,.067
450791380262002,ela,G04,29,.138
450791380262002,ela,G05,32,.063
450791380262002,ela,G06,29,.413
450791380262002,ela,G07,18,.667
450791380262002,ela,G08,31,.516
450791380262002,math,G03,30,.067
450791380262002,math,G04,29,.034
450791380262002,math,G05,32,.125
450791380262002,math,G06,29,.241
450791380262002,math,G07,18,.333
450791380262002,math,G08,31,.194
450791390262002,ela,G03,61,.254
450791390262002,ela,G04,45,.5
450791390262002,ela,G05,61,.45
450791390262002,ela,G06,71,.443
450791390262002,ela,G07,71,.493
450791390262002,ela,G08,63,.397
450791390262002,math,G03,61,.271
450791390262002,math,G04,45,.295
450791390262002,math,G05,61,.15
450791390262002,math,G06,71,.2
450791390262002,math,G07,71,.197
450791390262002,math,G08,63,.079
450791400262002,ela,G03,76,.145
450791400262002,ela,G04,63,.191
450791400262002,ela,G05,75,.12
450791400262002,ela,G06,75,.613
450791400262002,ela,G07,62,.242
450791400262002,ela,G08,59,.119
450791400262002,math,G03,76,.197
450791400262002,math,G04,63,.143
450791400262002,math,G05,75,.04
450791400262002,math,G06,75,.2
450791400262002,math,G07,63,.159
450791400262002,math,G08,59,.068
450791400262008,ela,G03,11,.182
450791400262008,ela,G04,14,.214
450791400262008,ela,G05,15,.333
450791400262008,ela,G06,14,.286
450791400262008,ela,G07,16,.626
450791400262008,ela,G08,17,.353
450791400262008,math,G03,11,.182
450791400262008,math,G04,14,.071
450791400262008,math,G05,15,.067
450791400262008,math,G06,14,.071
450791400262008,math,G07,16,.188
450791400262008,math,G08,17,.177
470521700221001,ela,G06,190,.426
470521700221001,ela,G07,188,.319
470521700221001,ela,G08,185,.432
470521700221001,math,G06,190,.2
470521700221001,math,G07,187,.181
470521700221001,math,G08,182,.208
470521700222003,ela,G04,170,.306
470521700222003,ela,G05,195,.41
470521700222003,math,G04,170,.194
470521700222003,math,G05,194,.191
470521700222004,ela,G03,147,.15
470521700222004,math,G03,147,.15
470522200022001,ela,G03,*,--
470522200022001,ela,G04,*,--
470522200022001,ela,G05,*,--
470522200022001,ela,G06,*,--
470522200022001,ela,G07,10,.3
470522200022001,ela,G08,10,.2
470522200022001,math,G03,*,--
470522200022001,math,G04,*,--
470522200022001,math,G05,*,--
470522200022001,math,G06,*,--
470522200022001,math,G07,10,.4
470522200022001,math,G08,10,.3
470522710261001,ela,G06,*,--
470522710261001,ela,G07,12,.583
470522710261001,ela,G08,*,--
470522710261001,math,G06,*,--
470522710261001,math,G07,12,.417
470522710261001,math,G08,*,--
470522710262005,ela,G03,15,.133
470522710262005,ela,G04,*,--
470522710262005,ela,G05,21,.286
470522710262005,math,G03,15,.334
470522710262005,math,G04,*,--
470522710262005,math,G05,21,.095
470522720261002,ela,G05,51,.451
470522720261002,ela,G06,51,.491
470522720261002,ela,G07,43,.256
470522720261002,ela,G08,56,.393
470522720261002,math,G05,51,.451
470522720261002,math,G06,51,.16
470522720261002,math,G07,43,.163
470522720261002,math,G08,56,.125
470522720262003,ela,G03,40,.5
470522720262003,ela,G04,55,.509
470522720262003,math,G03,40,.55
470522720262003,math,G04,55,.352
470522750260001,ela,G07,38,.447
470522750260001,ela,G08,26,.692
470522750260001,math,G07,38,.342
470522750260001,math,G08,26,.384
470522750262003,ela,G03,34,.294
470522750262003,ela,G04,34,.264
470522750262003,ela,G05,35,.314
470522750262003,ela,G06,41,.512
470522750262003,math,G03,34,.176
470522750262003,math,G04,34,.147
470522750262003,math,G05,35,.229
470522750262003,math,G06,41,.415
470711440032001,ela,G03,*,--
470711440032001,ela,G04,*,--
470711440032001,ela,G05,*,--
470711440032001,ela,G06,*,--
470711440032001,ela,G07,11,.364
470711440032001,ela,G08,10,.7
470711440032001,math,G03,*,--
470711440032001,math,G04,*,--
470711440032001,math,G05,*,--
470711440032001,math,G06,*,--
470711440032001,math,G07,11,.091
470711440032001,math,G08,10,.3
470711610042001,ela,G03,10,.4
470711610042001,ela,G04,10,.7
470711610042001,ela,G05,*,--
470711610042001,ela,G06,*,--
470711610042001,ela,G07,11,.455
470711610042001,ela,G08,*,--
470711610042001,math,G03,10,.4
470711610042001,math,G04,10,.7
470711610042001,math,G05,*,--
470711610042001,math,G06,*,--
470711610042001,math,G07,11,.545
470711610042001,math,G08,*,--
470712200260001,ela,G07,97,.701
470712200260001,ela,G08,104,.683
470712200260001,math,G07,97,.258
470712200260001,math,G08,104,.317
470712200262006,ela,G03,89,.517
470712200262006,ela,G04,99,.485
470712200262006,ela,G05,89,.573
470712200262006,ela,G06,88,.363
470712200262006,math,G03,89,.663
470712200262006,math,G04,99,.475
470712200262006,math,G05,89,.382
470712200262006,math,G06,88,.181
470712210260004,ela,G06,53,.698
470712210260004,ela,G07,63,.54
470712210260004,ela,G08,64,.359
470712210260004,math,G06,53,.415
470712210260004,math,G07,63,.381
470712210260004,math,G08,64,.125
470712210262003,ela,G03,49,.347
470712210262003,ela,G04,46,.521
470712210262003,ela,G05,51,.51
470712210262003,math,G03,49,.449
470712210262003,math,G04,46,.391
470712210262003,math,G05,51,.294
470712220261001,ela,G06,27,.481
470712220261001,ela,G07,38,.526
470712220261001,ela,G08,40,.775
470712220261001,math,G06,27,.185
470712220261001,math,G07,38,.263
470712220261001,math,G08,40,.15
470712220262001,ela,G03,35,.486
470712220262001,ela,G04,36,.417
470712220262001,ela,G05,45,.489
470712220262001,math,G03,35,.772
470712220262001,math,G04,36,.445
470712220262001,math,G05,45,.423
470712230261001,ela,G06,116,.508
470712230261001,ela,G07,105,.409
470712230261001,ela,G08,101,.564
470712230261001,math,G06,116,.284
470712230261001,math,G07,105,.19
470712230261001,math,G08,101,.317
470712230262004,ela,G03,102,.314
470712230262004,ela,G04,107,.308
470712230262004,ela,G05,95,.305
470712230262004,math,G03,102,.402
470712230262004,math,G04,107,.233
470712230262004,math,G05,95,.19
470712260261001,ela,G06,126,.826
470712260261001,ela,G07,128,.696
470712260261001,ela,G08,106,.67
470712260261001,math,G06,126,.31
470712260261001,math,G07,128,.406
470712260261001,math,G08,106,.217
470712260262003,ela,G03,100,.38
470712260262003,ela,G04,95,.484
470712260262003,ela,G05,103,.417
470712260262003,math,G03,100,.55
470712260262003,math,G04,95,.4
470712260262003,math,G05,103,.457
470712310041002,ela,G06,157,.414
470712310041002,ela,G07,142,.359
470712310041002,ela,G08,158,.367
470712310041002,math,G06,157,.134
470712310041002,math,G07,142,.253
470712310041002,math,G08,158,.108
470712310042001,ela,G03,146,.096
470712310042001,math,G03,146,.103
470712310042005,ela,G04,136,.118
470712310042005,ela,G05,165,.172
470712310042005,math,G04,136,.088
470712310042005,math,G05,166,.097
470712690042002,ela,G03,*,--
470712690042002,ela,G04,10,.8
470712690042002,ela,G05,12,.667
470712690042002,ela,G06,*,--
470712690042002,ela,G07,*,--
470712690042002,ela,G08,*,--
470712690042002,math,G03,*,--
470712690042002,math,G04,10,.7
470712690042002,math,G05,12,.417
470712690042002,math,G06,*,--
470712690042002,math,G07,*,--
470712690042002,math,G08,*,--
470980010261002,ela,G05,38,.526
470980010261002,ela,G06,36,.694
470980010261002,ela,G07,46,.717
470980010261002,ela,G08,43,.535
470980010261002,math,G05,38,.473
470980010261002,math,G06,36,.333
470980010261002,math,G07,46,.326
470980010261002,math,G08,43,.442
470980010262003,ela,G03,30,.4
470980010262003,ela,G04,43,.396
470980010262003,ela,G05,*,--
470980010262003,math,G03,29,.586
470980010262003,math,G04,43,.581
470980010262003,math,G05,*,--
470980020261002,ela,G06,76,.592
470980020261002,ela,G07,75,.374
470980020261002,ela,G08,78,.462
470980020261002,math,G06,76,.184
470980020261002,math,G07,74,.257
470980020261002,math,G08,79,.367
470980020262005,ela,G03,63,.143
470980020262005,ela,G04,58,.397
470980020262005,ela,G05,69,.333
470980020262005,math,G03,63,.222
470980020262005,math,G04,58,.276
470980020262005,math,G05,69,.261
470980030261004,ela,G06,63,.698
470980030261004,ela,G07,41,.805
470980030261004,ela,G08,54,.87
470980030261004,math,G06,63,.333
470980030261004,math,G07,41,.512
470980030261004,math,G08,54,.13
470980030262005,ela,G03,14,.286
470980030262005,ela,G04,42,.5
470980030262005,ela,G05,42,.381
470980030262005,math,G03,14,.286
470980030262005,math,G04,42,.262
470980030262005,math,G05,42,.238
470980030262006,ela,G03,37,.162
470980030262006,math,G03,37,.324
470980050261006,ela,G06,234,.299
470980050261006,ela,G07,231,.298
470980050261006,ela,G08,241,.382
470980050261006,math,G06,233,.107
470980050261006,math,G07,232,.176
470980050261006,math,G08,241,.286
470980050262008,ela,G03,91,.275
470980050262008,ela,G04,101,.397
470980050262008,ela,G05,105,.239
470980050262008,math,G03,91,.451
470980050262008,math,G04,101,.188
470980050262008,math,G05,105,.181
470980050262010,ela,G03,127,.338
470980050262010,ela,G04,117,.393
470980050262010,ela,G05,129,.349
470980050262010,math,G03,127,.299
470980050262010,math,G04,117,.333
470980050262010,math,G05,129,.241
470980060261001,ela,G06,62,.596
470980060261001,ela,G07,66,.393
470980060261001,ela,G08,79,.519
470980060261001,math,G06,62,.339
470980060261001,math,G07,67,.299
470980060261001,math,G08,79,.203
470980060262003,ela,G03,66,.061
470980060262003,ela,G04,71,.522
470980060262003,ela,G05,76,.487
470980060262003,math,G03,66,.348
470980060262003,math,G04,71,.465
470980060262003,math,G05,75,.346
470980130021004,ela,G06,76,.605
470980130021004,ela,G07,73,.397
470980130021004,ela,G08,87,.781
470980130021004,math,G06,76,.224
470980130021004,math,G07,74,.271
470980130021004,math,G08,87,.344
470980130022002,ela,G03,70,.343
470980130022002,ela,G04,90,.278
470980130022002,ela,G05,81,.272
470980130022002,math,G03,70,.428
470980130022002,math,G04,91,.176
470980130022002,math,G05,81,.135
470980200022001,ela,G03,23,.26
470980200022001,ela,G04,21,.571
470980200022001,ela,G05,25,.44
470980200022001,ela,G06,23,.26
470980200022001,ela,G07,24,.417
470980200022001,ela,G08,29,.482
470980200022001,math,G03,23,.174
470980200022001,math,G04,21,.191
470980200022001,math,G05,25,.16
470980200022001,math,G06,23,.13
470980200022001,math,G07,24,.334
470980200022001,math,G08,29,.241
470981450042001,ela,G03,18,.278
470981450042001,ela,G04,30,.434
470981450042001,ela,G05,21,.429
470981450042001,ela,G06,15,.733
470981450042001,ela,G07,19,.368
470981450042001,ela,G08,26,.538
470981450042001,math,G03,18,.722
470981450042001,math,G04,30,.233
470981450042001,math,G05,21,.238
470981450042001,math,G06,15,.533
470981450042001,math,G07,19,.369
470981450042001,math,G08,26,.346
480720620022001,ela,G03,43,.256
480720620022001,math,G03,43,.14
480720620022003,ela,G04,41,.22
480720620022003,ela,G05,26,.308
480720620022003,ela,G06,32,.344
480720620022003,ela,G07,32,.156
480720620022003,ela,G08,36,.611
480720620022003,math,G04,41,.122
480720620022003,math,G05,26,.192
480720620022003,math,G06,32,.094
480720620022003,math,G07,32,.031
480720620022003,math,G08,36,.111
480720630021001,ela,G05,32,.312
480720630021001,ela,G06,36,.584
480720630021001,ela,G07,36,.389
480720630021001,ela,G08,49,.653
480720630021001,math,G05,32,.469
480720630021001,math,G06,36,.25
480720630021001,math,G07,36,.139
480720630021001,math,G08,50,.16
480720630022002,ela,G03,37,.027
480720630022002,ela,G04,37,.162
480720630022002,math,G03,37,.108
480720630022002,math,G04,37,.162
480720660022001,ela,G03,21,.143
480720660022001,ela,G04,16,.25
480720660022001,ela,G05,14,.286
480720660022001,ela,G06,23,.261
480720660022001,ela,G07,15,0
480720660022001,ela,G08,18,.111
480720660022001,math,G03,22,.227
480720660022001,math,G04,16,.063
480720660022001,math,G05,14,.143
480720660022001,math,G06,23,0
480720660022001,math,G07,15,0
480720660022001,math,G08,17,0
480720680022002,ela,G03,30,.2
480720680022002,ela,G04,34,.412
480720680022002,ela,G05,29,.345
480720680022002,ela,G06,31,.581
480720680022002,ela,G07,25,.48
480720680022002,ela,G08,25,.4
480720680022002,math,G03,30,.233
480720680022002,math,G04,34,.5
480720680022002,math,G05,29,.172
480720680022002,math,G06,31,.129
480720680022002,math,G07,25,.32
480720680022002,math,G08,25,.28
480720690022001,ela,G03,*,--
480720690022001,ela,G04,10,.2
480720690022001,ela,G05,16,.188
480720690022001,ela,G06,11,.091
480720690022001,ela,G07,18,.389
480720690022001,ela,G08,15,.357
480720690022001,math,G03,*,--
480720690022001,math,G04,10,0
480720690022001,math,G05,16,0
480720690022001,math,G06,11,0
480720690022001,math,G07,18,.111
480720690022001,math,G08,15,.143
480720700022001,ela,G03,35,.543
480720700022001,ela,G04,35,.485
480720700022001,ela,G05,32,.5
480720700022001,ela,G06,28,.465
480720700022001,ela,G07,23,.522
480720700022001,ela,G08,36,.805
480720700022001,math,G03,35,.486
480720700022001,math,G04,35,.457
480720700022001,math,G05,30,.467
480720700022001,math,G06,28,.464
480720700022001,math,G07,23,.304
480720700022001,math,G08,35,.343
48072150025027C,ela,G05,63,.048
48072150025027C,ela,G06,55,.109
48072150025027C,ela,G07,41,.024
48072150025027C,ela,G08,45,.089
48072150025027C,math,G05,63,.016
48072150025027C,math,G06,56,0
48072150025027C,math,G07,42,.095
48072150025027C,math,G08,45,0
480721500251001,ela,G05,79,.063
480721500251001,ela,G06,73,.178
480721500251001,ela,G07,79,.203
480721500251001,ela,G08,69,.333
480721500251001,math,G05,79,.063
480721500251001,math,G06,73,.082
480721500251001,math,G07,79,.088
480721500251001,math,G08,68,.294
480721500251002,ela,G05,71,.099
480721500251002,ela,G06,78,.064
480721500251002,ela,G07,83,.157
480721500251002,ela,G08,97,.052
480721500251002,math,G05,71,0
480721500251002,math,G06,78,0
480721500251002,math,G07,83,.036
480721500251002,math,G08,97,.021
480721500251003,ela,G05,47,.191
480721500251003,ela,G06,55,.148
480721500251003,ela,G07,74,.135
480721500251003,ela,G08,51,.216
480721500251003,math,G05,47,.064
480721500251003,math,G06,55,0
480721500251003,math,G07,74,0
480721500251003,math,G08,51,0
480721500251006,ela,G05,76,.039
480721500251006,ela,G06,80,.163
480721500251006,ela,G07,81,.062
480721500251006,ela,G08,81,.284
480721500251006,math,G05,77,0
480721500251006,math,G06,81,0
480721500251006,math,G07,80,0
480721500251006,math,G08,81,0
480721500251009,ela,G05,70,.119
480721500251009,ela,G06,65,.246
480721500251009,ela,G07,62,.311
480721500251009,ela,G08,85,.53
480721500251009,math,G05,70,.119
480721500251009,math,G06,64,.172
480721500251009,math,G07,62,.23
480721500251009,math,G08,85,.253
480721500251013,ela,G05,57,.283
480721500251013,ela,G06,64,.266
480721500251013,ela,G07,53,.132
480721500251013,ela,G08,58,.086
480721500251013,math,G05,57,.245
480721500251013,math,G06,64,.016
480721500251013,math,G07,53,.057
480721500251013,math,G08,58,.103
480721500251015,ela,G05,84,.952
480721500251015,ela,G06,76,.921
480721500251015,ela,G07,66,.894
480721500251015,ela,G08,61,.967
480721500251015,math,G05,84,.881
480721500251015,math,G06,76,.789
480721500251015,math,G07,66,.742
480721500251015,math,G08,61,.836
480721500252010,ela,G03,54,.148
480721500252010,ela,G04,59,.102
480721500252010,math,G03,54,.149
480721500252010,math,G04,58,.052
480721500252011,ela,G03,75,.08
480721500252011,ela,G04,60,.086
480721500252011,math,G03,75,.04
480721500252011,math,G04,60,.034
480721500252028,ela,G03,67,0
480721500252028,ela,G04,67,.03
480721500252028,ela,G05,60,0
480721500252028,ela,G06,58,.017
480721500252028,ela,G07,51,.02
480721500252028,ela,G08,54,.074
480721500252028,math,G03,67,.03
480721500252028,math,G04,68,0
480721500252028,math,G05,60,0
480721500252028,math,G06,58,0
480721500252028,math,G07,51,0
480721500252028,math,G08,54,.019
480721500252032,ela,G03,77,.091
480721500252032,ela,G04,65,.092
480721500252032,math,G03,76,.013
480721500252032,math,G04,65,.062
480721500252034,ela,G03,73,.042
480721500252034,ela,G04,89,.07
480721500252034,ela,G05,79,.067
480721500252034,ela,G06,67,.09
480721500252034,ela,G07,78,.064
480721500252034,ela,G08,59,.085
480721500252034,math,G03,73,.042
480721500252034,math,G04,87,.036
480721500252034,math,G05,78,.027
480721500252034,math,G06,68,.015
480721500252034,math,G07,77,.013
480721500252034,math,G08,60,.017
480721500252036,ela,G03,73,.045
480721500252036,ela,G04,72,.074
480721500252036,ela,G05,51,.021
480721500252036,ela,G06,54,.04
480721500252036,ela,G07,54,.13
480721500252036,ela,G08,50,.16
480721500252036,math,G03,73,.134
480721500252036,math,G04,72,.029
480721500252036,math,G05,51,0
480721500252036,math,G06,54,.02
480721500252036,math,G07,54,.037
480721500252036,math,G08,50,0
480721500252037,ela,G03,86,.105
480721500252037,ela,G04,78,.141
480721500252037,math,G03,86,.128
480721500252037,math,G04,77,.078
480721500252038,ela,G03,98,.032
480721500252038,ela,G04,87,.047
480721500252038,ela,G05,76,.041
480721500252038,ela,G06,110,.039
480721500252038,ela,G07,97,.044
480721500252038,ela,G08,101,.069
480721500252038,math,G03,98,.095
480721500252038,math,G04,86,.024
480721500252038,math,G05,75,.028
480721500252038,math,G06,110,0
480721500252038,math,G07,97,.011
480721500252038,math,G08,101,.023
480721500252039,ela,G03,76,.184
480721500252039,ela,G04,63,.143
480721500252039,math,G03,76,.237
480721500252039,math,G04,63,.063
480721500252040,ela,G03,77,.455
480721500252040,ela,G04,65,.354
480721500252040,math,G03,77,.377
480721500252040,math,G04,65,.4
480721500252047,ela,G03,60,.267
480721500252047,ela,G04,65,.422
480721500252047,math,G03,60,.333
480721500252047,math,G04,64,.235
480721500252051,ela,G03,76,.24
480721500252051,ela,G04,64,.444
480721500252051,math,G03,76,.373
480721500252051,math,G04,64,.429
480721500252052,ela,G03,43,.07
480721500252052,ela,G04,47,0
480721500252052,ela,G05,36,.083
480721500252052,ela,G06,39,.051
480721500252052,ela,G07,26,.038
480721500252052,ela,G08,42,.119
480721500252052,math,G03,43,.093
480721500252052,math,G04,46,0
480721500252052,math,G05,36,0
480721500252052,math,G06,37,0
480721500252052,math,G07,26,.038
480721500252052,math,G08,42,.024
480722650261001,ela,G06,73,.602
480722650261001,ela,G07,76,.592
480722650261001,ela,G08,97,.547
480722650261001,math,G06,73,.384
480722650261001,math,G07,76,.381
480722650261001,math,G08,97,.268
480722650262002,ela,G03,92,.304
480722650262002,ela,G04,81,.395
480722650262002,ela,G05,92,.402
480722650262002,math,G03,92,.424
480722650262002,math,G04,81,.26
480722650262002,math,G05,92,.316
480723090262002,ela,G03,35,.2
480723090262002,ela,G04,38,.394
480723090262002,ela,G05,40,.375
480723090262002,ela,G06,40,.7
480723090262002,ela,G07,49,.49
480723090262002,ela,G08,47,.787
480723090262002,math,G03,35,.229
480723090262002,math,G04,38,.184
480723090262002,math,G05,40,.175
480723090262002,math,G06,40,.625
480723090262002,math,G07,49,.449
480723090262002,math,G08,47,.724
480723160042001,ela,G03,28,.5
480723160042001,ela,G04,19,.579
480723160042001,ela,G05,25,.32
480723160042001,ela,G06,20,.2
480723160042001,ela,G07,18,.333
480723160042001,ela,G08,19,.579
480723160042001,math,G03,28,.464
480723160042001,math,G04,19,.211
480723160042001,math,G05,25,.28
480723160042001,math,G06,20,.2
480723160042001,math,G07,18,.5
480723160042001,math,G08,19,.316
480723210261001,ela,G06,63,.699
480723210261001,ela,G07,65,.4
480723210261001,ela,G08,55,.618
480723210261001,math,G06,63,.492
480723210261001,math,G07,65,.2
480723210261001,math,G08,55,.254
480723210261002,ela,G06,64,.719
480723210261002,ela,G07,81,.691
480723210261002,ela,G08,89,.607
480723210261002,math,G06,64,.407
480723210261002,math,G07,81,.284
480723210261002,math,G08,88,.25
480723210262004,ela,G03,77,.403
480723210262004,math,G03,77,.468
480723210262005,ela,G03,79,.329
480723210262005,ela,G04,55,.673
480723210262005,ela,G05,53,.453
480723210262005,math,G03,79,.367
480723210262005,math,G04,55,.636
480723210262005,math,G05,53,.359
480723210262008,ela,G04,75,.413
480723210262008,ela,G05,79,.367
480723210262008,math,G04,75,.32
480723210262008,math,G05,79,.266
480723220261001,ela,G07,50,.7
480723220261001,ela,G08,47,.574
480723220261001,math,G07,50,.38
480723220261001,math,G08,47,.383
480723220262002,ela,G03,43,.419
480723220262002,ela,G04,48,.313
480723220262002,ela,G05,44,.636
480723220262002,ela,G06,49,.673
480723220262002,math,G03,43,.535
480723220262002,math,G04,48,.313
480723220262002,math,G05,44,.569
480723220262002,math,G06,49,.51
480723230261001,ela,G06,167,.715
480723230261001,ela,G07,171,.707
480723230261001,ela,G08,175,.854
480723230261001,math,G06,167,.557
480723230261001,math,G07,171,.602
480723230261001,math,G08,176,.64
480723230261002,ela,G06,187,.852
480723230261002,ela,G07,210,.658
480723230261002,ela,G08,193,.797
480723230261002,math,G06,187,.5
480723230261002,math,G07,210,.57
480723230261002,math,G08,193,.567
480723230262002,ela,G03,44,.454
480723230262002,ela,G04,37,.622
480723230262002,ela,G05,41,.537
480723230262002,math,G03,44,.318
480723230262002,math,G04,37,.27
480723230262002,math,G05,41,.463
480723230262003,ela,G03,52,.589
480723230262003,ela,G04,61,.525
480723230262003,ela,G05,56,.604
480723230262003,math,G03,52,.529
480723230262003,math,G04,60,.533
480723230262003,math,G05,56,.584
480723230262004,ela,G03,58,.649
480723230262004,ela,G04,57,.684
480723230262004,ela,G05,58,.562
480723230262004,math,G03,58,.509
480723230262004,math,G04,57,.526
480723230262004,math,G05,58,.421
480723230262005,ela,G03,70,.529
480723230262005,ela,G04,86,.607
480723230262005,ela,G05,60,.586
480723230262005,math,G03,69,.449
480723230262005,math,G04,85,.47
480723230262005,math,G05,60,.293
480723230262006,ela,G03,143,.639
480723230262006,ela,G04,145,.705
480723230262006,ela,G05,128,.696
480723230262006,math,G03,143,.677
480723230262006,math,G04,145,.626
480723230262006,math,G05,127,.516
480723250262005,ela,G03,51,.176
480723250262005,ela,G04,41,.293
480723250262005,ela,G05,54,.333
480723250262005,ela,G06,41,.39
480723250262005,ela,G07,49,.102
480723250262005,ela,G08,49,.163
480723250262005,math,G03,51,.255
480723250262005,math,G04,41,.122
480723250262005,math,G05,54,.037
480723250262005,math,G06,41,.024
480723250262005,math,G07,49,.102
480723250262005,math,G08,49,0
480723260260005,ela,G06,47,.696
480723260260005,ela,G07,46,.587
480723260260005,ela,G08,42,.761
480723260260005,math,G06,47,.5
480723260260005,math,G07,46,.587
480723260260005,math,G08,42,.834
480723260262004,ela,G03,50,.265
480723260262004,ela,G04,41,.268
480723260262004,ela,G05,59,.424
480723260262004,math,G03,50,.347
480723260262004,math,G04,41,.171
480723260262004,math,G05,59,.339
480723270262004,ela,G03,48,.271
480723270262004,ela,G04,64,.454
480723270262004,ela,G05,57,.614
480723270262004,math,G03,48,.271
480723270262004,math,G04,64,.156
480723270262004,math,G05,57,.351
480723270262006,ela,G06,59,.61
480723270262006,ela,G07,64,.203
480723270262006,ela,G08,56,.678
480723270262006,math,G06,59,.186
480723270262006,math,G07,64,.203
480723270262006,math,G08,56,.572
480723280032001,ela,G03,18,.444
480723280032001,ela,G04,12,.75
480723280032001,ela,G05,19,.631
480723280032001,ela,G06,10,.7
480723280032001,ela,G07,18,.5
480723280032001,ela,G08,17,.706
480723280032001,math,G03,18,.112
480723280032001,math,G04,12,.25
480723280032001,math,G05,19,.474
480723280032001,math,G06,10,.3
480723280032001,math,G07,18,.389
480723280032001,math,G08,17,.706
490810290022001,ela,G03,19,0
490810290022001,ela,G04,33,.303
490810290022001,ela,G05,25,.32
490810290022001,ela,G06,24,.458
490810290022001,ela,G07,23,.434
490810290022001,ela,G08,24,.667
490810290022001,math,G03,19,.056
490810290022001,math,G04,33,.273
490810290022001,math,G05,25,.12
490810290022001,math,G06,24,.25
490810290022001,math,G07,23,.347
490810290022001,math,G08,24,.542
490810300170001,ela,G08,*,--
490810300170001,math,G08,*,--
490810340021001,ela,G06,76,.276
490810340021001,ela,G07,58,.21
490810340021001,ela,G08,66,.439
490810340021001,math,G06,75,.04
490810340021001,math,G07,58,.07
490810340021001,math,G08,66,.076
